"ISBN";"Book-Title";"Book-Author";"Year-Of-Publication";"Publisher";"Image-URL-S";"Image-URL-M";"Image-URL-L";"Category";"Restricted-Category";"Summary";"Language"
"0440193613";"Wanderlust";"Danielle Steel";"1987";"Dell";"http://images.amazon.com/images/P/0440193613.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0440193613.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0440193613.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"As she journeys from America to China, Germany, England, and North
Africa, Audrey Driscoll finds herself repeatedly torn between her
yearning for adventure and the dictates of her conscience Queen Mary,
Audrey meets James and Violet ...";"en"
"0679764895";"Mr. Wilson's Cabinet Of Wonder : Pronged Ants, Horned Humans, Mice on Toast, and Other Marvels of Jurassic Technology";"LAWRENCE WESCHLER";"1996";"Vintage";"http://images.amazon.com/images/P/0679764895.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0679764895.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0679764895.01.LZZZZZZZ.jpg";"['Reference']";"['Reference']";"The author takes readers on a tour of his personal museum of natural
oddities and optical illusions as he explores the imaginative origins
of art and science, in a work nominated for the National Book Critics
Circle Award.";"en"
"0743418166";"Good in Bed";"Jennifer Weiner";"2001";"Atria";"http://images.amazon.com/images/P/0743418166.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0743418166.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0743418166.01.LZZZZZZZ.jpg";"";"['Miscellaneous 4']";"";""
"0440235774";"Looking Back";"Belva Plain";"2002";"Dell Publishing Company";"http://images.amazon.com/images/P/0440235774.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0440235774.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0440235774.01.LZZZZZZZ.jpg";"";"['Miscellaneous 2']";"";""
"0061094404";"Power of a Woman";"Barbara Taylor Bradford";"1998";"HarperTorch";"http://images.amazon.com/images/P/0061094404.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0061094404.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0061094404.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"A moving novel about family secrets, betrayal, and redemption, Power
of a Woman is the story of an innocent victim of a stranger&#39;s
vengeance, who manages to triumph through her own inner power as a
woman.";"en"
"0515133418";"Summer in Eclipse Bay";"Jayne Ann Krentz";"2002";"Jove Books";"http://images.amazon.com/images/P/0515133418.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0515133418.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0515133418.01.LZZZZZZZ.jpg";"";"['Miscellaneous 2']";"";""
"0743460529";"Daddy's Little Girl";"Mary Higgins Clark";"2003";"Pocket";"http://images.amazon.com/images/P/0743460529.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0743460529.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0743460529.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Journalist Ellie Cavanaugh, the sister of a murder victim, attends the
parole hearing of the man who had been convicted of the crime twenty-
two years earlier, and begins to wonder if his claim of innocence
might be true.";"en"
"0140386335";"The Neverending Story";"Michael Ende";"1996";"Puffin Books";"http://images.amazon.com/images/P/0140386335.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140386335.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140386335.01.LZZZZZZZ.jpg";"";"['Miscellaneous 6']";"Shy, awkward Bastian is amazed to discover that he has become a
character in the mysterious book he is reading and that he has an
important mission to fulfill.";"en"
"0373288891";"Besieged (Harlequin Historical, No 289)";"Laurel Ames";"1995";"Harlequin";"http://images.amazon.com/images/P/0373288891.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0373288891.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0373288891.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Besieged by Laurel Ames released on Aug 25, 1995 is available now for
purchase.";"en"
"0373825013";"Whirlwind (Tyler, Book 1)";"Nancy Martin";"1992";"Harlequin";"http://images.amazon.com/images/P/0373825013.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0373825013.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0373825013.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"The first in a new romance series introduces readers to Tyler, a
traditional small town where people are still good neighbors and
family and friends are still an important part of everyday life.
Original.";"en"
"0373825021";"Tyler #2 Bright Hopes (Tyler, No. 2)";"Pat Warren";"1992";"Harlequin";"http://images.amazon.com/images/P/0373825021.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0373825021.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0373825021.01.LZZZZZZZ.jpg";"";"['Miscellaneous 1']";"";""
"0449148408";"False Prophet: A Peter Decker/Rina Lazarus Mystery (Peter Decker & Rina Lazarus Novels (Paperback))";"Faye Kellerman";"1994";"Fawcett Books";"http://images.amazon.com/images/P/0449148408.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0449148408.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0449148408.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"When the sex-starved daughter of a screen star claims to have been
raped and beaten, Peter Decker and his wife sift through a morass of
family secrets in order to get to the truth When Lilah Brecht, the
beautiful if unstable owner of a ...";"en"
"0312957920";"Scare Tactics";"Elizabeth Manz";"1996";"St. Martin's Press";"http://images.amazon.com/images/P/0312957920.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0312957920.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0312957920.01.LZZZZZZZ.jpg";"";"['Miscellaneous 7']";"";""
"0345359321";"Travels";"Michael Crichton";"1989";"Ballantine Books";"http://images.amazon.com/images/P/0345359321.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345359321.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345359321.01.LZZZZZZZ.jpg";"";"['Miscellaneous 8']";"";""
"0345377672";"Body Count";"William X. Kienzle";"1993";"Fawcett Books";"http://images.amazon.com/images/P/0345377672.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345377672.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345377672.01.LZZZZZZZ.jpg";"";"['Miscellaneous 9']";"";""
"0743216024";"E.T.The Extra-Terrestrial: A Novel";"William Kotzwinkle";"2002";"Touchstone";"http://images.amazon.com/images/P/0743216024.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0743216024.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0743216024.01.LZZZZZZZ.jpg";"";"['Miscellaneous 3']";"";""
"2890379302";"Le cadeau du millionnaire: Un conte sur le travail et l'amour";"Mark Fisher";"1998";"QuÃĐbec AmÃĐrique";"http://images.amazon.com/images/P/2890379302.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2890379302.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2890379302.01.LZZZZZZZ.jpg";"";"";"";""
"0140131612";"Lake Wobegon Days (Wisconsin)";"Garrison Keillor";"1995";"Penguin Books";"http://images.amazon.com/images/P/0140131612.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140131612.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140131612.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"A young narrator chronicles his coming-of-age in Minnesota&#39;s Lake
Wobegon, a fictitious small town where all the women are strong, all
the men are good-looking, and all the children are above average";"en"
"0741410060";"Wake Up Barbara and Help Me Find this Snake";"Barbara Watson";"2002";"Infinity Publishing.com";"http://images.amazon.com/images/P/0741410060.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0741410060.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0741410060.01.LZZZZZZZ.jpg";"";"['Miscellaneous 6']";"";""
"0521315441";"Proust: Swann's Way (Landmarks of World Literature)";"Sheila Stern";"1989";"Cambridge University Press";"http://images.amazon.com/images/P/0521315441.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0521315441.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0521315441.01.LZZZZZZZ.jpg";"['Literary Criticism']";"['Literary Criticism']";"The book&#39;s reception in various Western literatures is discussed,
and there is a guide to further reading. This textbook series is
ambitious in scope.";"en"
"0741404540";"What's a Birthday Mama?";"Pegi Handley";"2000";"Buy Books on the web.com";"http://images.amazon.com/images/P/0741404540.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0741404540.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0741404540.01.LZZZZZZZ.jpg";"";"['Miscellaneous 8']";"Little Peggy&#39;s childhood, mired in the squalor of a small,
California town in the 1940&#39;s, is dominated by her father, a
volatile, abusive alcoholic who seems to relish beating both Peggy and
her mother when sparked by drunken rages.";"en"
"0446609951";"The Letter of the Law";"Tim Green";"2001";"Warner Books";"http://images.amazon.com/images/P/0446609951.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0446609951.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0446609951.01.LZZZZZZZ.jpg";"";"['Miscellaneous 9']";"";""
"0451157443";"Carrie";"Stephen King";"1994";"Signet Book";"http://images.amazon.com/images/P/0451157443.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451157443.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451157443.01.LZZZZZZZ.jpg";"";"['Miscellaneous 10']";"";""
"1560300027";"Review Book for Clep General Social Science Examination";"Eileen Curristine";"1989";"Comex Systems, Incorporated";"http://images.amazon.com/images/P/1560300027.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1560300027.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1560300027.01.LZZZZZZZ.jpg";"";"['Miscellaneous 1']";"";""
"0452275660";"The Book of Daniel: A Novel";"E. L. Doctorow";"1996";"Plume Books";"http://images.amazon.com/images/P/0452275660.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0452275660.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0452275660.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"In 1967, Daniel, the son of two convicted spys executed by their own
country, ponders his life, his sister&#39;s radicalism, his
appreciation for his wife and son, and the hypocrisy of the moralistic
ideals upon which this country was based.";"en"
"0060175680";"Switcheroo";"Olivia Goldsmith";"1998";"HarperCollins Publishers";"http://images.amazon.com/images/P/0060175680.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0060175680.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0060175680.01.LZZZZZZZ.jpg";"";"['Miscellaneous 3']";"";""
"0671867083";"REMEMBER ME";"Mary Higgins Clark";"1994";"Simon & Schuster";"http://images.amazon.com/images/P/0671867083.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671867083.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671867083.01.LZZZZZZZ.jpg";"";"['Miscellaneous 9']";"";""
"0446605360";"Twanged";"Carol Higgins Clark";"1999";"Warner Books";"http://images.amazon.com/images/P/0446605360.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0446605360.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0446605360.01.LZZZZZZZ.jpg";"";"['Miscellaneous 9']";"";""
"0671741209";"Stranger Is Watching";"Mary Higgins Clark";"1991";"Pocket";"http://images.amazon.com/images/P/0671741209.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671741209.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671741209.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Ronald Thompson knows he never killed Nina Peterson... yet in two days
the state of Connecticut will take his life, having found him guilty
via due process of law.";"en"
"0380790025";"Death in Lovers' Lane (Henrie O Mysteries (Paperback))";"Carolyn Hart";"1998";"Avon";"http://images.amazon.com/images/P/0380790025.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0380790025.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0380790025.01.LZZZZZZZ.jpg";"";"['Miscellaneous 6']";"";""
"0671880314";"Schindler's List";"Thomas Keneally";"1993";"Touchstone";"http://images.amazon.com/images/P/0671880314.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671880314.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671880314.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Recreates the remarkable activities and courage of Oskar Schindler, a
Catholic German industrialist who gambled everything to save as many
Jews as possible from the Nazi death camps";"en"
"038550120X";"A Painted House";"JOHN GRISHAM";"2001";"Doubleday";"http://images.amazon.com/images/P/038550120X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/038550120X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/038550120X.01.LZZZZZZZ.jpg";"";"['Miscellaneous 1']";"";""
"0670860743";"Bed & Breakfast";"Lois Battle";"1996";"Viking Books";"http://images.amazon.com/images/P/0670860743.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0670860743.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0670860743.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"The four Taternall sisters--Josie, Cam, Lila, and Evie--come together
to celebrate the holidays and heal ten years of family secrets,
misunderstandings, and recriminations that have kept them apart.
75,000 first printing. $75,000 ad/promo.";"en"
"0451209486";"Killer Hair";"Ellen Byerrum";"2003";"Signet Book";"http://images.amazon.com/images/P/0451209486.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451209486.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451209486.01.LZZZZZZZ.jpg";"";"['Miscellaneous 10']";"";""
"0446513067";"The General's Daughter";"Nelson DeMille";"1992";"Warner Books";"http://images.amazon.com/images/P/0446513067.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0446513067.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0446513067.01.LZZZZZZZ.jpg";"";"['Miscellaneous 5']";"";""
"0312242220";"Murder in Central Park : A Bill Donovan Mystery (Jahn, Mike. Bill Donovan Mysteries.)";"Michael Jahn";"2000";"St. Martin's Minotaur";"http://images.amazon.com/images/P/0312242220.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0312242220.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0312242220.01.LZZZZZZZ.jpg";"";"['Miscellaneous 5']";"";""
"0671665499";"LIFE WITH BILLY : LIFE WITH BILLY";"Brian Vallee";"1989";"Pocket";"http://images.amazon.com/images/P/0671665499.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671665499.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671665499.01.LZZZZZZZ.jpg";"['Family & Relationships']";"['Family & Relationships']";"Relates the true story of Jane Stafford, who tolerated six years of
unspeakable physical abuse at the hands of her common-law husband
before finally killing him with his own shotgun";"en"
"0789426323";"The Starlight Princess and Other Princess Stories";"Belinda Downes";"1999";"DK Ink";"http://images.amazon.com/images/P/0789426323.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0789426323.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0789426323.01.LZZZZZZZ.jpg";"['Juvenile Fiction']";"['Juvenile Fiction']";"Gathers a collection of eight fairy-tale princess stories from around
the world that include &quot;The princess and the pea,&quot;
&quot;King Grizzle-beard,&quot; and &quot;The twelve dancing
princesses&quot;";"en"
"0789202816";"Mother and Daughter Tales (An Abbeville Anthology)";"Josephine Evetts-Secker";"1996";"Abbeville Press";"http://images.amazon.com/images/P/0789202816.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0789202816.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0789202816.01.LZZZZZZZ.jpg";"";"['Miscellaneous 4']";"";""
"0688172253";"I'm Not in the Mood: What Every Woman Should Know About Improving Her Libido";"Judith Reichman";"1999";"Perennial Currents";"http://images.amazon.com/images/P/0688172253.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0688172253.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0688172253.01.LZZZZZZZ.jpg";"['Medical']";"['Medical']";"In I&#39;m Not in the Mood, Dr. Reichman reveals the effectiveness of
small doses of testosterone in reviving sexual desire and pleasure for
women. Questions answered and topics discussed include: Why and when
do women make male hormones?";"en"
"0891091165";"Celebrate the Seasons";"Stanley";"1988";"Navpress Publishing Group";"http://images.amazon.com/images/P/0891091165.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0891091165.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0891091165.01.LZZZZZZZ.jpg";"";"['Miscellaneous 10']";"";""
"0310918421";"NIV Womens Devotional Bible 2";"Joni Eareckson Tada";"1996";"Zondervan";"http://images.amazon.com/images/P/0310918421.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0310918421.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0310918421.01.LZZZZZZZ.jpg";"['Bibles']";"['Bibles']";"If you enjoyed the enormously popular Women&#39;s Devotional Bible,
you&#39;ll love its timely and attractive counterpart.";"en"
"0789203928";"Father and Daughter Tales (An Abbeville Anthology)";"Josephine Evetts-Secker";"1997";"Abbeville Press";"http://images.amazon.com/images/P/0789203928.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0789203928.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0789203928.01.LZZZZZZZ.jpg";"";"['Miscellaneous 5']";"";""
"1562827979";"The Super Coupon Shopping System: Ingenious New Ways to Save $$$$ on Every Shopping Bill";"Susan J. Samtur";"1994";"Hyperion Books";"http://images.amazon.com/images/P/1562827979.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1562827979.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1562827979.01.LZZZZZZZ.jpg";"['Reference']";"['Reference']";"The bestselling author of Cashing in at the Checkout has shared her
easy and effective money-saving techniques on Good Morning America,
Today, Live with Regis &amp; Kathie Lee, Donahue, and Oprah.";"en"
"0806974109";"Great theme parties for children";"Irene N Watts";"1991";"Sterling Pub. Co";"http://images.amazon.com/images/P/0806974109.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0806974109.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0806974109.01.LZZZZZZZ.jpg";"";"['Miscellaneous 7']";"";""
"0840732228";"Food for the Hungry Heart: Daily Devotions for Overeaters (Serenity Meditation Series)";"Cynthia Rowland McClure";"1991";"Thomas Nelson Inc";"http://images.amazon.com/images/P/0840732228.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0840732228.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0840732228.01.LZZZZZZZ.jpg";"['Devotional calendars.']";"['Miscellaneous 8']";"Daily meditations written specifically for those recovering from food
disorders.";"en"
